"year","ten_digit","region","province","muniCity","dot_region","dot_province","dot_municity","total","correspondence_code","pop_2020","id","traveler","count"
2023,103302000,"Region I (Ilocos Region)","La Union","Aringay","Region I  (ILOCOS REGION)","La Union","Aringay",11788,13302000,50380,"013302000","foreign",15
2023,103302000,"Region I (Ilocos Region)","La Union","Aringay","Region I  (ILOCOS REGION)","La Union","Aringay",11788,13302000,50380,"013302000","overseas",17
2023,103302000,"Region I (Ilocos Region)","La Union","Aringay","Region I  (ILOCOS REGION)","La Union","Aringay",11788,13302000,50380,"013302000","domestic",11756
2023,103307000,"Region I (Ilocos Region)","La Union","Bauang","Region I  (ILOCOS REGION)","La Union","Bauang",100762,13307000,78449,"013307000","foreign",605
2023,103307000,"Region I (Ilocos Region)","La Union","Bauang","Region I  (ILOCOS REGION)","La Union","Bauang",100762,13307000,78449,"013307000","overseas",49
2023,103307000,"Region I (Ilocos Region)","La Union","Bauang","Region I  (ILOCOS REGION)","La Union","Bauang",100762,13307000,78449,"013307000","domestic",100108
2023,103309000,"Region I (Ilocos Region)","La Union","Caba","Region I  (ILOCOS REGION)","La Union","Caba",17112,13309000,23119,"013309000","foreign",52
2023,103309000,"Region I (Ilocos Region)","La Union","Caba","Region I  (ILOCOS REGION)","La Union","Caba",17112,13309000,23119,"013309000","overseas",14
2023,103309000,"Region I (Ilocos Region)","La Union","Caba","Region I  (ILOCOS REGION)","La Union","Caba",17112,13309000,23119,"013309000","domestic",17046
2023,103314000,"Region I (Ilocos Region)","La Union","San Fernando City","Region I  (ILOCOS REGION)","La Union","San Fernando City",97726,13314000,125640,"013314000","foreign",1902
2023,103314000,"Region I (Ilocos Region)","La Union","San Fernando City","Region I  (ILOCOS REGION)","La Union","San Fernando City",97726,13314000,125640,"013314000","overseas",114
2023,103314000,"Region I (Ilocos Region)","La Union","San Fernando City","Region I  (ILOCOS REGION)","La Union","San Fernando City",97726,13314000,125640,"013314000","domestic",95710
2023,103316000,"Region I (Ilocos Region)","La Union","San Juan","Region I  (ILOCOS REGION)","La Union","San Juan",215619,13316000,40507,"013316000","foreign",3350
2023,103316000,"Region I (Ilocos Region)","La Union","San Juan","Region I  (ILOCOS REGION)","La Union","San Juan",215619,13316000,40507,"013316000","overseas",306
2023,103316000,"Region I (Ilocos Region)","La Union","San Juan","Region I  (ILOCOS REGION)","La Union","San Juan",215619,13316000,40507,"013316000","domestic",211963
2023,105503000,"Region I (Ilocos Region)","Pangasinan","Alaminos City","Region I  (ILOCOS REGION)","Pangasinan","Alaminos",81372,15503000,99397,"015503000","foreign",2135
2023,105503000,"Region I (Ilocos Region)","Pangasinan","Alaminos City","Region I  (ILOCOS REGION)","Pangasinan","Alaminos",81372,15503000,99397,"015503000","overseas",NA
2023,105503000,"Region I (Ilocos Region)","Pangasinan","Alaminos City","Region I  (ILOCOS REGION)","Pangasinan","Alaminos",81372,15503000,99397,"015503000","domestic",79237
2023,105504000,"Region I (Ilocos Region)","Pangasinan","Alcala","Region I  (ILOCOS REGION)","Pangasinan","Alcala",975,15504000,48908,"015504000","foreign",1
2023,105504000,"Region I (Ilocos Region)","Pangasinan","Alcala","Region I  (ILOCOS REGION)","Pangasinan","Alcala",975,15504000,48908,"015504000","overseas",NA
2023,105504000,"Region I (Ilocos Region)","Pangasinan","Alcala","Region I  (ILOCOS REGION)","Pangasinan","Alcala",975,15504000,48908,"015504000","domestic",974
2023,105505000,"Region I (Ilocos Region)","Pangasinan","Anda","Region I  (ILOCOS REGION)","Pangasinan","Anda",39547,15505000,41548,"015505000","foreign",17
2023,105505000,"Region I (Ilocos Region)","Pangasinan","Anda","Region I  (ILOCOS REGION)","Pangasinan","Anda",39547,15505000,41548,"015505000","overseas",NA
2023,105505000,"Region I (Ilocos Region)","Pangasinan","Anda","Region I  (ILOCOS REGION)","Pangasinan","Anda",39547,15505000,41548,"015505000","domestic",39530
2023,105507000,"Region I (Ilocos Region)","Pangasinan","Balungao","Region I  (ILOCOS REGION)","Pangasinan","Balungao",4397,15507000,30004,"015507000","foreign",32
2023,105507000,"Region I (Ilocos Region)","Pangasinan","Balungao","Region I  (ILOCOS REGION)","Pangasinan","Balungao",4397,15507000,30004,"015507000","overseas",NA
2023,105507000,"Region I (Ilocos Region)","Pangasinan","Balungao","Region I  (ILOCOS REGION)","Pangasinan","Balungao",4397,15507000,30004,"015507000","domestic",4365
2023,105514000,"Region I (Ilocos Region)","Pangasinan","Bolinao","Region I  (ILOCOS REGION)","Pangasinan","Bolinao",212514,15514000,83979,"015514000","foreign",1805
2023,105514000,"Region I (Ilocos Region)","Pangasinan","Bolinao","Region I  (ILOCOS REGION)","Pangasinan","Bolinao",212514,15514000,83979,"015514000","overseas",NA
2023,105514000,"Region I (Ilocos Region)","Pangasinan","Bolinao","Region I  (ILOCOS REGION)","Pangasinan","Bolinao",212514,15514000,83979,"015514000","domestic",210709
2023,105516000,"Region I (Ilocos Region)","Pangasinan","Burgos","Region I  (ILOCOS REGION)","Pangasinan","Burgos",25803,15516000,23749,"015516000","foreign",62
2023,105516000,"Region I (Ilocos Region)","Pangasinan","Burgos","Region I  (ILOCOS REGION)","Pangasinan","Burgos",25803,15516000,23749,"015516000","overseas",NA
2023,105516000,"Region I (Ilocos Region)","Pangasinan","Burgos","Region I  (ILOCOS REGION)","Pangasinan","Burgos",25803,15516000,23749,"015516000","domestic",25741
2023,105519000,"Region I (Ilocos Region)","Pangasinan","Dasol","Region I  (ILOCOS REGION)","Pangasinan","Dasol",114949,15519000,31355,"015519000","foreign",374
2023,105519000,"Region I (Ilocos Region)","Pangasinan","Dasol","Region I  (ILOCOS REGION)","Pangasinan","Dasol",114949,15519000,31355,"015519000","overseas",NA
2023,105519000,"Region I (Ilocos Region)","Pangasinan","Dasol","Region I  (ILOCOS REGION)","Pangasinan","Dasol",114949,15519000,31355,"015519000","domestic",114575
2023,105521000,"Region I (Ilocos Region)","Pangasinan","Labrador","Region I  (ILOCOS REGION)","Pangasinan","Labrador",8503,15521000,26811,"015521000","foreign",614
2023,105521000,"Region I (Ilocos Region)","Pangasinan","Labrador","Region I  (ILOCOS REGION)","Pangasinan","Labrador",8503,15521000,26811,"015521000","overseas",NA
2023,105521000,"Region I (Ilocos Region)","Pangasinan","Labrador","Region I  (ILOCOS REGION)","Pangasinan","Labrador",8503,15521000,26811,"015521000","domestic",7889
2023,105522000,"Region I (Ilocos Region)","Pangasinan","Lingayen","Region I  (ILOCOS REGION)","Pangasinan","Lingayen",25504,15522000,107728,"015522000","foreign",87
2023,105522000,"Region I (Ilocos Region)","Pangasinan","Lingayen","Region I  (ILOCOS REGION)","Pangasinan","Lingayen",25504,15522000,107728,"015522000","overseas",NA
2023,105522000,"Region I (Ilocos Region)","Pangasinan","Lingayen","Region I  (ILOCOS REGION)","Pangasinan","Lingayen",25504,15522000,107728,"015522000","domestic",25417
2023,105533000,"Region I (Ilocos Region)","Pangasinan","San Fabian","Region I  (ILOCOS REGION)","Pangasinan","San Fabian",103522,15533000,87428,"015533000","foreign",4
2023,105533000,"Region I (Ilocos Region)","Pangasinan","San Fabian","Region I  (ILOCOS REGION)","Pangasinan","San Fabian",103522,15533000,87428,"015533000","overseas",NA
2023,105533000,"Region I (Ilocos Region)","Pangasinan","San Fabian","Region I  (ILOCOS REGION)","Pangasinan","San Fabian",103522,15533000,87428,"015533000","domestic",103518
2023,105539000,"Region I (Ilocos Region)","Pangasinan","Santa Maria","Region I  (ILOCOS REGION)","Pangasinan","Santa Maria",2451,15539000,34220,"015539000","foreign",1
2023,105539000,"Region I (Ilocos Region)","Pangasinan","Santa Maria","Region I  (ILOCOS REGION)","Pangasinan","Santa Maria",2451,15539000,34220,"015539000","overseas",NA
2023,105539000,"Region I (Ilocos Region)","Pangasinan","Santa Maria","Region I  (ILOCOS REGION)","Pangasinan","Santa Maria",2451,15539000,34220,"015539000","domestic",2450
2023,105546000,"Region I (Ilocos Region)","Pangasinan","Urdaneta City","Region I  (ILOCOS REGION)","Pangasinan","Urdaneta City",7572,15546000,144577,"015546000","foreign",2
2023,105546000,"Region I (Ilocos Region)","Pangasinan","Urdaneta City","Region I  (ILOCOS REGION)","Pangasinan","Urdaneta City",7572,15546000,144577,"015546000","overseas",NA
2023,105546000,"Region I (Ilocos Region)","Pangasinan","Urdaneta City","Region I  (ILOCOS REGION)","Pangasinan","Urdaneta City",7572,15546000,144577,"015546000","domestic",7570
2023,200901000,"Region II (Cagayan Valley)","Batanes","Basco","Region II  (CAGAYAN VALLEY)","Batanes","Basco",9666,20901000,9517,"020901000","foreign",499
2023,200901000,"Region II (Cagayan Valley)","Batanes","Basco","Region II  (CAGAYAN VALLEY)","Batanes","Basco",9666,20901000,9517,"020901000","overseas",NA
2023,200901000,"Region II (Cagayan Valley)","Batanes","Basco","Region II  (CAGAYAN VALLEY)","Batanes","Basco",9666,20901000,9517,"020901000","domestic",9167
2023,200902000,"Region II (Cagayan Valley)","Batanes","Itbayat","Region II  (CAGAYAN VALLEY)","Batanes","Itbayat",119,20902000,3128,"020902000","foreign",18
2023,200902000,"Region II (Cagayan Valley)","Batanes","Itbayat","Region II  (CAGAYAN VALLEY)","Batanes","Itbayat",119,20902000,3128,"020902000","overseas",NA
2023,200902000,"Region II (Cagayan Valley)","Batanes","Itbayat","Region II  (CAGAYAN VALLEY)","Batanes","Itbayat",119,20902000,3128,"020902000","domestic",101
2023,200904000,"Region II (Cagayan Valley)","Batanes","Mahatao","Region II  (CAGAYAN VALLEY)","Batanes","Mahatao",11,20904000,1703,"020904000","foreign",5
2023,200904000,"Region II (Cagayan Valley)","Batanes","Mahatao","Region II  (CAGAYAN VALLEY)","Batanes","Mahatao",11,20904000,1703,"020904000","overseas",NA
2023,200904000,"Region II (Cagayan Valley)","Batanes","Mahatao","Region II  (CAGAYAN VALLEY)","Batanes","Mahatao",11,20904000,1703,"020904000","domestic",6
2023,200905000,"Region II (Cagayan Valley)","Batanes","Sabtang","Region II  (CAGAYAN VALLEY)","Batanes","Sabtang",332,20905000,1696,"020905000","foreign",4
2023,200905000,"Region II (Cagayan Valley)","Batanes","Sabtang","Region II  (CAGAYAN VALLEY)","Batanes","Sabtang",332,20905000,1696,"020905000","overseas",NA
2023,200905000,"Region II (Cagayan Valley)","Batanes","Sabtang","Region II  (CAGAYAN VALLEY)","Batanes","Sabtang",332,20905000,1696,"020905000","domestic",328
2023,201505000,"Region II (Cagayan Valley)","Cagayan","Aparri","Region II  (CAGAYAN VALLEY)","Cagayan","Aparri",16109,21505000,68839,"021505000","foreign",601
2023,201505000,"Region II (Cagayan Valley)","Cagayan","Aparri","Region II  (CAGAYAN VALLEY)","Cagayan","Aparri",16109,21505000,68839,"021505000","overseas",28
2023,201505000,"Region II (Cagayan Valley)","Cagayan","Aparri","Region II  (CAGAYAN VALLEY)","Cagayan","Aparri",16109,21505000,68839,"021505000","domestic",15480
2023,201516000,"Region II (Cagayan Valley)","Cagayan","Lal-Lo","Region II  (CAGAYAN VALLEY)","Cagayan","Lallo",26584,21516000,48733,"021516000","foreign",46
2023,201516000,"Region II (Cagayan Valley)","Cagayan","Lal-Lo","Region II  (CAGAYAN VALLEY)","Cagayan","Lallo",26584,21516000,48733,"021516000","overseas",NA
2023,201516000,"Region II (Cagayan Valley)","Cagayan","Lal-Lo","Region II  (CAGAYAN VALLEY)","Cagayan","Lallo",26584,21516000,48733,"021516000","domestic",26538
2023,201522000,"Region II (Cagayan Valley)","Cagayan","Sanchez-Mira","Region II  (CAGAYAN VALLEY)","Cagayan","Sanchez Mira",5726,21522000,26164,"021522000","foreign",7
2023,201522000,"Region II (Cagayan Valley)","Cagayan","Sanchez-Mira","Region II  (CAGAYAN VALLEY)","Cagayan","Sanchez Mira",5726,21522000,26164,"021522000","overseas",NA
2023,201522000,"Region II (Cagayan Valley)","Cagayan","Sanchez-Mira","Region II  (CAGAYAN VALLEY)","Cagayan","Sanchez Mira",5726,21522000,26164,"021522000","domestic",5719
2023,201523000,"Region II (Cagayan Valley)","Cagayan","Santa Ana","Region II  (CAGAYAN VALLEY)","Cagayan","Sta. Ana",25505,21523000,35688,"021523000","foreign",267
2023,201523000,"Region II (Cagayan Valley)","Cagayan","Santa Ana","Region II  (CAGAYAN VALLEY)","Cagayan","Sta. Ana",25505,21523000,35688,"021523000","overseas",NA
2023,201523000,"Region II (Cagayan Valley)","Cagayan","Santa Ana","Region II  (CAGAYAN VALLEY)","Cagayan","Sta. Ana",25505,21523000,35688,"021523000","domestic",25238
2023,201524000,"Region II (Cagayan Valley)","Cagayan","Santa Praxedes","Region II  (CAGAYAN VALLEY)","Cagayan","Santa Praxedes",1076,21524000,4434,"021524000","foreign",2
2023,201524000,"Region II (Cagayan Valley)","Cagayan","Santa Praxedes","Region II  (CAGAYAN VALLEY)","Cagayan","Santa Praxedes",1076,21524000,4434,"021524000","overseas",NA
2023,201524000,"Region II (Cagayan Valley)","Cagayan","Santa Praxedes","Region II  (CAGAYAN VALLEY)","Cagayan","Santa Praxedes",1076,21524000,4434,"021524000","domestic",1074
2023,203101000,"Region II (Cagayan Valley)","Isabela","Alicia","Region II  (CAGAYAN VALLEY)","Isabela","Alicia",2909,23101000,73874,"023101000","foreign",107
2023,203101000,"Region II (Cagayan Valley)","Isabela","Alicia","Region II  (CAGAYAN VALLEY)","Isabela","Alicia",2909,23101000,73874,"023101000","overseas",NA
2023,203101000,"Region II (Cagayan Valley)","Isabela","Alicia","Region II  (CAGAYAN VALLEY)","Isabela","Alicia",2909,23101000,73874,"023101000","domestic",2802
2023,203108000,"Region II (Cagayan Valley)","Isabela","Cauayan City","Region II  (CAGAYAN VALLEY)","Isabela","Cauayan City",93302,23108000,143403,"023108000","foreign",2519
2023,203108000,"Region II (Cagayan Valley)","Isabela","Cauayan City","Region II  (CAGAYAN VALLEY)","Isabela","Cauayan City",93302,23108000,143403,"023108000","overseas",NA
2023,203108000,"Region II (Cagayan Valley)","Isabela","Cauayan City","Region II  (CAGAYAN VALLEY)","Isabela","Cauayan City",93302,23108000,143403,"023108000","domestic",90783
2023,203109000,"Region II (Cagayan Valley)","Isabela","Cordon","Region II  (CAGAYAN VALLEY)","Isabela","Cordon",6490,23109000,46477,"023109000","foreign",5
2023,203109000,"Region II (Cagayan Valley)","Isabela","Cordon","Region II  (CAGAYAN VALLEY)","Isabela","Cordon",6490,23109000,46477,"023109000","overseas",NA
2023,203109000,"Region II (Cagayan Valley)","Isabela","Cordon","Region II  (CAGAYAN VALLEY)","Isabela","Cordon",6490,23109000,46477,"023109000","domestic",6485
2023,203111000,"Region II (Cagayan Valley)","Isabela","Divilacan","Region II  (CAGAYAN VALLEY)","Isabela","Divilacan",733,23111000,5827,"023111000","foreign",1
2023,203111000,"Region II (Cagayan Valley)","Isabela","Divilacan","Region II  (CAGAYAN VALLEY)","Isabela","Divilacan",733,23111000,5827,"023111000","overseas",NA
2023,203111000,"Region II (Cagayan Valley)","Isabela","Divilacan","Region II  (CAGAYAN VALLEY)","Isabela","Divilacan",733,23111000,5827,"023111000","domestic",732
2023,203112000,"Region II (Cagayan Valley)","Isabela","Echague","Region II  (CAGAYAN VALLEY)","Isabela","Echague",2044,23112000,88410,"023112000","foreign",2
2023,203112000,"Region II (Cagayan Valley)","Isabela","Echague","Region II  (CAGAYAN VALLEY)","Isabela","Echague",2044,23112000,88410,"023112000","overseas",NA
2023,203112000,"Region II (Cagayan Valley)","Isabela","Echague","Region II  (CAGAYAN VALLEY)","Isabela","Echague",2044,23112000,88410,"023112000","domestic",2042
2023,203114000,"Region II (Cagayan Valley)","Isabela","Ilagan City","Region II  (CAGAYAN VALLEY)","Isabela","Ilagan City",39229,23114000,158218,"023114000","foreign",354
2023,203114000,"Region II (Cagayan Valley)","Isabela","Ilagan City","Region II  (CAGAYAN VALLEY)","Isabela","Ilagan City",39229,23114000,158218,"023114000","overseas",NA
2023,203114000,"Region II (Cagayan Valley)","Isabela","Ilagan City","Region II  (CAGAYAN VALLEY)","Isabela","Ilagan City",39229,23114000,158218,"023114000","domestic",38875
2023,203117000,"Region II (Cagayan Valley)","Isabela","Maconacon","Region II  (CAGAYAN VALLEY)","Isabela","Maconacon",1320,23117000,3977,"023117000","foreign",1
2023,203117000,"Region II (Cagayan Valley)","Isabela","Maconacon","Region II  (CAGAYAN VALLEY)","Isabela","Maconacon",1320,23117000,3977,"023117000","overseas",NA
2023,203117000,"Region II (Cagayan Valley)","Isabela","Maconacon","Region II  (CAGAYAN VALLEY)","Isabela","Maconacon",1320,23117000,3977,"023117000","domestic",1319
2023,203121000,"Region II (Cagayan Valley)","Isabela","Palanan","Region II  (CAGAYAN VALLEY)","Isabela","Palanan",250,23121000,17684,"023121000","foreign",5
2023,203121000,"Region II (Cagayan Valley)","Isabela","Palanan","Region II  (CAGAYAN VALLEY)","Isabela","Palanan",250,23121000,17684,"023121000","overseas",NA
2023,203121000,"Region II (Cagayan Valley)","Isabela","Palanan","Region II  (CAGAYAN VALLEY)","Isabela","Palanan",250,23121000,17684,"023121000","domestic",245
2023,203126000,"Region II (Cagayan Valley)","Isabela","Roxas","Region II  (CAGAYAN VALLEY)","Isabela","Roxas",6800,23126000,65839,"023126000","foreign",11
2023,203126000,"Region II (Cagayan Valley)","Isabela","Roxas","Region II  (CAGAYAN VALLEY)","Isabela","Roxas",6800,23126000,65839,"023126000","overseas",NA
